phenotype	snp	covariates	beta	SE	OR	p	type	n_total	n_cases	n_controls	HWE_p	allele_freq	n_no_snp	formula	expanded_formula	note
578.2	FHOD3	sex	-0.0360033669948832	0.0277572189646689	0.964637045549659	0.194603248003553	logistic	384369	3045	381324	0.88351551442139	0.321771526840094	940	`578.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
578.8	FHOD3	sex	-0.00321886427566477	0.0130688046000487	0.996786310713929	0.805448961441296	logistic	395271	13947	381324	0.790367693537873	0.321810858879098	966	`578.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
578.9	FHOD3	sex	-0.0133653597758814	0.0180742315588189	0.986723560055746	0.459621389240459	logistic	388520	7196	381324	0.881405899588767	0.32178008854113	951	`578.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
579	FHOD3	sex	0.0356755489847286	0.0355788854728973	1.03631955700672	0.315997483793768	logistic	383125	1801	381324	0.9034904507265	0.321872756933116	942	`579` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
579.2	FHOD3	sex	0.0150711967209096	0.065157869129829	1.01518533991012	0.817079581721592	logistic	381863	539	381324	0.866866755790517	0.321839246012313	937	`579.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
579.8	FHOD3	sex	0.0150075581434987	0.0316955010870514	1.01512073701492	0.635862388490967	logistic	383612	2288	381324	0.892607519307494	0.321855155730269	937	`579.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
580	FHOD3	sex	0.0677551401048052	0.0371415058144888	1.07010325102651	0.0681153104557327	logistic	394663	1634	393029	0.807322407785745	0.321670640521154	954	`580` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
580.1	FHOD3	sex	0.0556006135848484	0.0464097701959273	1.05717537792625	0.23090268241553	logistic	394078	1049	393029	0.810607107590717	0.321641908454671	953	`580.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
580.11	FHOD3	sex	0.237261037360257	0.163453352722679	1.26777201044474	0.146626219810497	logistic	393109	80	393029	0.797007404399355	0.32162072097052	952	`580.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
580.12	FHOD3	sex	0.0106648549165881	0.121109373917933	1.01072192719051	0.929829228070527	logistic	393185	156	393029	0.789945959572868	0.321610692167809	951	`580.12` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
580.13	FHOD3	sex	NA	NA	NA	NA	NA	393029	NA	NA	NA	NA	951	NA	NA	 [Note: Column(s) dropped due to lack of variability:  580.13 ] [Error: non-varying phenotype or genotype]
580.14	FHOD3	sex	0.0407740424960826	0.0517926472294084	1.04161671783907	0.43113235789583	logistic	393875	846	393029	0.812324867378757	0.321628689304983	952	`580.14` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
580.2	FHOD3	sex	0.0576879670706273	0.0631158890663856	1.05938438131985	0.360716475526957	logistic	393595	566	393029	0.786159975066514	0.321627561325728	952	`580.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
580.3	FHOD3	sex	0.0840302539944914	0.089159971294037	1.08766179942515	0.345954038781514	logistic	393310	281	393029	0.792553020314892	0.321622892883476	951	`580.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
580.31	FHOD3	sex	NA	NA	NA	NA	NA	393029	NA	NA	NA	NA	951	NA	NA	 [Note: Column(s) dropped due to lack of variability:  580.31 ] [Error: non-varying phenotype or genotype]
580.32	FHOD3	sex	0.0840302539944914	0.089159971294037	1.08766179942515	0.345954038781514	logistic	393310	281	393029	0.792553020314892	0.321622892883476	951	`580.32` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
580.4	FHOD3	sex	NA	NA	NA	NA	NA	393029	NA	NA	NA	NA	951	NA	NA	 [Note: Column(s) dropped due to lack of variability:  580.4 ] [Error: non-varying phenotype or genotype]
585	FHOD3	sex	0.0232013889080108	0.0148307624913017	1.02347263483018	0.117721380892273	logistic	403701	10672	393029	0.856107728264774	0.321735640981816	980	`585` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
585.1	FHOD3	sex	0.0172358235602411	0.0175710312592998	1.01738521744178	0.326630858543477	logistic	400587	7558	393029	0.861245815830677	0.321674193121594	973	`585.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
585.2	FHOD3	sex	0.0147561991835398	0.037343646963145	1.01486560938789	0.692735014589412	logistic	394675	1646	393029	0.796644872904167	0.321621587382023	956	`585.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
585.3	FHOD3	sex	0.0390502035293178	0.0241674269843454	1.03982268510846	0.106133310739978	logistic	396950	3921	393029	0.813418137448809	0.32169164882227	962	`585.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
585.31	FHOD3	sex	-0.0349546208686072	0.0622597091146726	0.965649235586858	0.574502769440244	logistic	393630	601	393029	0.799466781963531	0.321597693265249	952	`585.31` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
585.32	FHOD3	sex	NA	NA	NA	NA	NA	393029	NA	NA	NA	NA	951	NA	NA	 [Note: Column(s) dropped due to lack of variability:  585.32 ] [Error: non-varying phenotype or genotype]
585.33	FHOD3	sex	NA	NA	NA	NA	NA	393029	NA	NA	NA	NA	951	NA	NA	 [Note: Column(s) dropped due to lack of variability:  585.33 ] [Error: non-varying phenotype or genotype]
585.34	FHOD3	sex	NA	NA	NA	NA	NA	393029	NA	NA	NA	NA	951	NA	NA	 [Note: Column(s) dropped due to lack of variability:  585.34 ] [Error: non-varying phenotype or genotype]
585.4	FHOD3	sex	NA	NA	NA	NA	NA	393029	NA	NA	NA	NA	951	NA	NA	 [Note: Column(s) dropped due to lack of variability:  585.4 ] [Error: non-varying phenotype or genotype]
586	FHOD3	sex	0.0156389245498233	0.0232762006850601	1.01576185251474	0.501657062113522	logistic	397294	4265	393029	0.816328824681969	0.321643417720882	958	`586` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
586.1	FHOD3	sex	0.0236969657917953	0.0917026171793239	1.02397996991057	0.796089721459575	logistic	393300	271	393029	0.788671860423763	0.321613272311213	952	`586.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
586.11	FHOD3	sex	-0.0386544155969638	0.0989510946722809	0.962083132627934	0.696062159403401	logistic	393267	238	393029	0.792433164861142	0.321604660446974	952	`586.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
586.12	FHOD3	sex	0.264456034814231	0.236384529181895	1.30272214751192	0.263245286404996	logistic	393067	38	393029	0.790141414944939	0.321615653311013	951	`586.12` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
586.2	FHOD3	sex	-0.00158831242925374	0.0366362027883598	0.998412948271382	0.965419639754191	logistic	394749	1720	393029	0.791179850023634	0.321606894507649	953	`586.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
586.3	FHOD3	sex	0.0974931705941434	0.145511167418445	1.10240391277388	0.502854774258805	logistic	393134	105	393029	0.795105988682341	0.321615530582448	951	`586.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
586.4	FHOD3	sex	0.0759475817972912	0.0448720167837657	1.07890601836065	0.0905434909663787	logistic	394144	1115	393029	0.814325546955246	0.32165655192011	953	`586.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
587	FHOD3	sex	0.038330241763504	0.0742969814387853	1.0390743219607	0.605920220691986	logistic	393440	411	393029	0.813478252953579	0.321618289955266	951	`587` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
588	FHOD3	sex	0.0262144968715331	0.143845152316196	1.02656111900812	0.855393530333323	logistic	393139	110	393029	0.796364155972949	0.32161144022852	952	`588` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
588.1	FHOD3	sex	NA	NA	NA	NA	logistic	393037	8	393029	0.794754963723712	0.321607126046657	951	`588.1` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
588.2	FHOD3	sex	NA	NA	NA	NA	NA	393029	NA	NA	NA	NA	951	NA	NA	 [Note: Column(s) dropped due to lack of variability:  588.2 ] [Error: non-varying phenotype or genotype]
589	FHOD3	sex	-0.0273118620013998	0.124784863835486	0.973057734468089	0.826750075016998	logistic	393178	149	393029	0.796452593712537	0.321607516188597	951	`589` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
590	FHOD3	sex	0.00562426894282095	0.0377850493108413	1.00564011483665	0.881672740225743	logistic	377796	1612	376184	0.795600156446898	0.321950205931243	907	`590` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
591	FHOD3	sex	-0.00888216926333317	0.0126286506852681	0.991157160670894	0.481847140227737	logistic	391203	15019	376184	0.874322761939058	0.321871253543557	945	`591` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
592	FHOD3	sex	0.0150234990575106	0.0259644539825843	1.01513691909628	0.562846992270178	logistic	379603	3419	376184	0.829923872840518	0.321974536555296	915	`592` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
592.1	FHOD3	sex	0.0046295450486969	0.0265318341294773	1.0046402779488	0.861480231743967	logistic	379469	3285	376184	0.8301298716166	0.321953835491173	915	`592.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
592.11	FHOD3	sex	0.0854157721679377	0.119208556008291	1.08916981906789	0.473667953081254	logistic	376341	157	376184	0.797712015886856	0.321951368572651	904	`592.11` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
592.12	FHOD3	sex	0.0768109662960016	0.0477216060564309	1.07983793133418	0.107493131419278	logistic	377169	985	376184	0.819478080933277	0.321988286418025	907	`592.12` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
592.13	FHOD3	sex	0.00914559098337451	0.0891904265191725	1.00918753968496	0.918328023385679	logistic	376472	288	376184	0.805909924235122	0.321945589579039	905	`592.13` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
592.2	FHOD3	sex	0.204759364739782	0.116418176724051	1.22722971468702	0.0786069962213539	logistic	376343	159	376184	0.795079565862973	0.321962943378779	904	`592.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
592.21	FHOD3	sex	0.137755843867148	0.231486272823513	1.14769529921711	0.551781355667773	logistic	376225	41	376184	0.79489350679838	0.321946973220812	904	`592.21` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
592.3	FHOD3	sex	NA	NA	NA	NA	logistic	376190	6	376184	0.798161370281851	0.321946356894123	904	`592.3` ~ `FHOD3` + `sex`	NA	 [Error: < 20  cases or controls]
593	FHOD3	sex	-0.0166578245957885	0.0117529849445666	0.983480149784364	0.156387302346669	logistic	393712	17528	376184	0.73151457598495	0.32177073596944	944	`593` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
593.1	FHOD3	sex	NA	NA	NA	NA	NA	376184	NA	NA	NA	NA	904	NA	NA	 [Note: Column(s) dropped due to lack of variability:  593.1 ] [Error: non-varying phenotype or genotype]
593.2	FHOD3	sex	NA	NA	NA	NA	NA	376184	NA	NA	NA	NA	904	NA	NA	 [Note: Column(s) dropped due to lack of variability:  593.2 ] [Error: non-varying phenotype or genotype]
594	FHOD3	sex	0.0224426141592714	0.0180070940955038	1.02269634419095	0.212646680462161	logistic	406947	7186	399761	0.869335014709234	0.321734771358432	984	`594` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
594.1	FHOD3	sex	0.0301261971731668	0.0251479468988278	1.03058458260849	0.230933166895356	logistic	403393	3632	399761	0.814977035380555	0.321712325201478	976	`594.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
594.2	FHOD3	sex	0.0611035355793236	0.0498575038892294	1.06300896773917	0.220362990864754	logistic	400669	908	399761	0.846036099525144	0.321685730615546	968	`594.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
594.3	FHOD3	sex	0.0215005237557314	0.0296580306578145	1.02173332547593	0.468484061468394	logistic	402375	2614	399761	0.834474350393805	0.321683752718235	974	`594.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
594.8	FHOD3	sex	-0.00374451269748903	0.0343371235199788	0.996262489247831	0.913161691929307	logistic	401723	1962	399761	0.837028344940218	0.321650739439863	977	`594.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
595	FHOD3	sex	0.0261463389737489	0.0301676379059422	1.02649115314469	0.386105547953366	logistic	402279	2518	399761	0.836537577365141	0.321690916006055	972	`595` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
596	FHOD3	sex	-0.00802452665387296	0.014625785761318	0.992007583912034	0.58324147484509	logistic	403597	11107	392490	0.768905351490298	0.321751648302639	975	`596` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
596.1	FHOD3	sex	-0.0537412197008758	0.0333580533916514	0.947677314991914	0.10717060347245	logistic	394617	2127	392490	0.753945977146756	0.321742347643411	948	`596.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
596.5	FHOD3	sex	0.0314887883275393	0.0365379763031519	1.03198980519911	0.388792156901862	logistic	394198	1708	392490	0.755908184116971	0.321840800815834	950	`596.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
597	FHOD3	sex	0.0204960498984802	0.0226869642377195	1.02070753633684	0.366298523794624	logistic	396972	4482	392490	0.829759315823323	0.321858972421229	954	`597` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
597.1	FHOD3	sex	0.0233774399348538	0.0248188828484227	1.02365283410015	0.346232819839899	logistic	396225	3735	392490	0.820753271600594	0.321856268534292	950	`597.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
597.2	FHOD3	sex	0.327952740750754	0.150822330215103	1.38812336907096	0.0296727868442254	logistic	392582	92	392490	0.724342844994966	0.321828305933537	944	`597.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
597.8	FHOD3	sex	NA	NA	NA	NA	NA	392490	NA	NA	NA	NA	944	NA	NA	 [Note: Column(s) dropped due to lack of variability:  597.8 ] [Error: non-varying phenotype or genotype]
598	FHOD3	sex	0.0275889985951772	0.0239909854184365	1.02797309919792	0.250154766746963	logistic	408641	3997	404644	0.869802509087046	0.321766538355182	988	`598` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
598.4	FHOD3	sex	NA	NA	NA	NA	NA	404644	NA	NA	NA	NA	979	NA	NA	 [Note: Column(s) dropped due to lack of variability:  598.4 ] [Error: non-varying phenotype or genotype]
598.9	FHOD3	sex	0.00196784604012461	0.079008874071425	1.00196978351982	0.980129426312403	logistic	408641	368	408273	0.869802509087046	0.321766538355182	988	`598.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
599	FHOD3	sex	0.0127298342936915	0.0106901540016619	1.01281120354002	0.233732148996209	logistic	401977	21132	380845	0.896915882801332	0.321779604305719	970	`599` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
599.1	FHOD3	sex	0.175759460196598	0.106937260422106	1.19215126432858	0.100263920204792	logistic	381035	190	380845	0.788963765745296	0.321650242103744	913	`599.1` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
599.2	FHOD3	sex	-0.00413803962650416	0.0162175498773907	0.995870510262146	0.798600971821423	logistic	389870	9025	380845	0.788335286953688	0.3215969425706	939	`599.2` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
599.3	FHOD3	sex	0.0827032513732015	0.0411113729650535	1.08621942659416	0.044252847358058	logistic	382171	1326	380845	0.791520913566551	0.321693692090713	915	`599.3` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
599.4	FHOD3	sex	0.0149868006495663	0.0155009928647551	1.01509966587108	0.333629807830409	logistic	390688	9843	380845	0.801830364909604	0.32172731181915	938	`599.4` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
599.5	FHOD3	sex	0.00300457297626685	0.0233861486292611	1.00300909122966	0.897771811406454	logistic	385088	4243	380845	0.788412821687712	0.321635574206415	923	`599.5` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
599.6	FHOD3	sex	0.0599484120121266	0.125886862637703	1.06178176994739	0.633925742696193	logistic	380987	142	380845	0.790238550885634	0.321635646360637	913	`599.6` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
599.7	FHOD3	sex	-0.151520516681063	0.232656644096475	0.859400250051215	0.514877137123477	logistic	380890	45	380845	0.77886603653798	0.321626978917798	912	`599.7` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
599.8	FHOD3	sex	-0.108957507537119	0.196468561745761	0.896768522591799	0.579182067595198	logistic	380907	62	380845	0.786548667774692	0.321627063823978	912	`599.8` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
599.9	FHOD3	sex	-0.0755950738353561	0.0342835243881147	0.927191574684293	0.0274542939761825	logistic	382867	2022	380845	0.753551959705249	0.321542467749897	922	`599.9` ~ `FHOD3` + `sex`	(Intercept) + FHOD3 + sex	
600	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  600 ] [Error: non-varying phenotype or genotype]
601	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  601 ] [Error: non-varying phenotype or genotype]
601.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  601.1 ] [Error: non-varying phenotype or genotype]
601.11	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  601.11 ] [Error: non-varying phenotype or genotype]
601.12	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  601.12 ] [Error: non-varying phenotype or genotype]
601.3	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  601.3 ] [Error: non-varying phenotype or genotype]
601.4	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  601.4 ] [Error: non-varying phenotype or genotype]
601.8	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  601.8 ] [Error: non-varying phenotype or genotype]
602	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  602 ] [Error: non-varying phenotype or genotype]
602.3	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  602.3 ] [Error: non-varying phenotype or genotype]
603	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  603 ] [Error: non-varying phenotype or genotype]
603.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  603.1 ] [Error: non-varying phenotype or genotype]
603.2	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  603.2 ] [Error: non-varying phenotype or genotype]
604	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  604 ] [Error: non-varying phenotype or genotype]
604.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  604.1 ] [Error: non-varying phenotype or genotype]
604.2	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  604.2 ] [Error: non-varying phenotype or genotype]
604.3	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  604.3 ] [Error: non-varying phenotype or genotype]
605	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  605 ] [Error: non-varying phenotype or genotype]
608	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  608 ] [Error: non-varying phenotype or genotype]
609	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  609 ] [Error: non-varying phenotype or genotype]
609.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  609.1 ] [Error: non-varying phenotype or genotype]
609.11	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  609.11 ] [Error: non-varying phenotype or genotype]
609.2	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  609.2 ] [Error: non-varying phenotype or genotype]
610	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  610 ] [Error: non-varying phenotype or genotype]
610.1	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  610.1 ] [Error: non-varying phenotype or genotype]
610.2	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  610.2 ] [Error: non-varying phenotype or genotype]
610.3	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  610.3 ] [Error: non-varying phenotype or genotype]
610.4	FHOD3	sex	NA	NA	NA	NA	NA	73989	NA	NA	NA	NA	173	NA	NA	 [Note: Column(s) dropped due to lack of variability:  610.4 ] [Error: non-varying phenotype or genotype]
